Id,Prediction
579,0.297424675
580,0.729863998
581,0.466469775
582,0.611189576
583,0.202068801
584,0.791556406
585,0.154834406
586,0.91363479
587,0.746388139
588,0.723742185
589,0.558293389
590,0.60335034
591,0.705712971
592,0.210834227
593,0.941544788
594,0.072578752
595,0.30169754
596,0.690984922
597,0.985606256
598,0.414404214
599,0.752180802
600,0.824938118
601,0.349363909
602,0.90408045
603,0.227093518
604,0.938675058
605,0.646755422
606,0.419791458
607,0.403411608
608,0.202581457
609,0.593202334
610,0.903445522
611,0.496661308
612,0.133014508
613,0.629461474
614,0.623764584
615,0.013485305
616,0.443688138
617,0.563322318
618,0.992432484
619,0.70754151
620,0.466518174
621,0.566156241
622,0.768383289
623,0.580241169
624,0.384368913
625,0.561233
626,0.747556353
627,0.179167477
628,0.141835468
629,0.352033669
630,0.766039919
631,0.661714356
632,0.151604941
633,0.180039572
634,0.933137101
635,0.637798171
636,0.774349119
637,0.973912403
638,0.920706621
639,0.413829984
640,0.33328013
641,0.034281128
642,0.297094004
643,0.242823082
644,0.774086154
645,0.623193398
646,0.407631871
647,0.498345069
648,0.777718542
649,0.91905519
650,0.66094638
651,0.544683314
652,0.904425641
653,0.532455388
654,0.551025419
655,0.44075904
656,0.996865527
657,0.821096987
658,0.884797294
659,0.352243085
660,0.429235178
661,0.077815022
662,0.208364899
663,0.79282738
664,0.043608375
665,0.455740588
666,0.659929299
667,0.058141618
668,0.377315928
669,0.534392406
670,0.263899438
671,0.261959609
672,0.964012069
673,0.370619119
674,0.177567405
675,0.40176343
676,0.228431164
677,0.359890386
678,0.09436056
679,0.150524529
680,0.501185094
681,0.578604741
682,0.800226067
683,0.820474416
684,0.474831692
685,0.565702525
686,0.234788219
687,0.741392323
688,0.276850173
689,0.614136869
690,0.346322353
691,0.511183359
692,0.181185318
693,0.570699188
694,0.146980623
695,0.313369782
696,0.31946452
697,0.615690151
698,0.264024505
699,0.970732503
700,0.275409468
701,0.231982117
702,0.52960087
703,0.530328883
704,0.718061618
705,0.381953197
706,0.045863697
707,0.251407733
708,0.788969292
709,0.813823243
710,0.12941012
711,0.988652063
712,0.972928427
713,0.447540793
714,0.637240223
715,0.402112678
716,0.013676509
717,0.092038673
718,0.376302286
719,0.743946602
720,0.33788165
721,0.0734318
722,0.286247923
723,0.55401835
724,0.146321675
725,0.395382099
726,0.891516232
727,0.685356403
728,0.217564543
729,0.96612258
730,0.503285049
731,0.095493496
732,0.495893853
733,0.911607461
734,0.792419717
735,0.236729982
736,0.053947779
737,0.191111646
738,0.512407522
739,0.22437332
740,0.456232982
741,0.454629913
742,0.905961414
743,0.021716254
744,0.030283211
745,0.168469456
746,0.069481947
747,0.44042711
748,0.084336808
749,0.248081553
750,0.754963269
751,0.577818933
752,0.960319171
753,0.654463167
754,0.892439674
755,0.494210586
756,0.887287256
757,0.754100418
758,0.182841505
759,0.500062803
760,0.89212311
761,0.350175568
762,0.81453223
763,0.45609228
764,0.542955342
765,0.295649491
766,0.322891339
767,0.627963308
768,0.165086452
769,0.802547999
770,0.875947136
771,0.904290881
772,0.034799273
773,0.671898985
774,0.963480125
775,0.974635871
776,0.731169651
777,0.79725219
778,0.330743752
779,0.870954153
780,0.207357433
781,0.167283906
782,0.52577148
783,0.265409187
784,0.270320952
785,0.553789852
786,0.929717866
787,0.16085939
788,0.221524819
789,0.959964449
790,0.004827342
791,0.906872041
792,0.245951224
793,0.09745626
794,0.4026543
795,0.024332033
796,0.117555322
797,0.147634853
798,0.462003842
799,0.877219105
800,0.129405926
801,0.093168709
802,0.684191401
803,0.740632518
804,0.040435227
805,0.531360489
806,0.396215769
807,0.548528665
808,0.636732482
809,0.020057108
810,0.292527257
811,0.508935157
812,0.773642928
813,0.142757472
814,0.360709716
815,0.5536006
816,0.255921958
817,0.943040506
818,0.966417937
819,0.326674363
820,0.188136706
821,0.295896263
822,0.506151462
823,0.215537397
824,0.906372877
825,0.571048806
826,0.045404769
827,0.026980498
828,0.583438978
829,0.357346949
830,0.280023392
831,0.569441902
832,0.918149508
833,0.94445299
834,0.236609974
835,0.935768074
836,0.398963327
837,0.587943352
838,0.354834324
839,0.253364285
840,0.787391635
841,0.491540928
842,0.595939543
843,0.555055008
844,0.860822196
845,0.35559063
846,0.244276998
847,0.444925961
848,0.615088651
849,0.451934255
850,0.822722505
851,0.246878807
852,0.260315078
853,0.312851667
854,0.475074106
855,0.804507204
856,0.819661362
857,0.394909081
858,0.118354078
859,0.286220886
860,0.246222341
861,0.850050365
862,0.33553776
863,0.477992477
864,0.922108233
865,0.444026373
866,0.375196624
867,0.254246603
868,0.828148722
869,0.792494101
870,0.667679498
871,0.687239656
872,0.336076179
873,0.642327538
874,0.050844635
875,0.25209279
876,0.206213135
877,0.207731028
878,0.818976638
879,0.768237419
880,0.470826694
881,0.253605605
882,0.826833517
883,0.946238366
884,0.281035857
885,0.757543374
886,0.660165809
887,0.749932243
888,0.602355829
889,0.270759603
890,0.558837099
891,0.377615477
892,0.954960235
893,0.624068128
894,0.687919422
895,0.758927498
896,0.885355974
897,0.440161425
898,0.107213654
899,0.771341491
900,0.403267133
901,0.822613087
902,0.966699219
903,0.339958497
904,0.55187832
905,0.206651575
906,0.079901526
907,0.580489382
908,0.850788851
909,0.41139421
910,0.448930211
911,0.997488539
912,0.771093006
913,0.442775802
914,0.360237271
915,0.651253509
916,0.65487127
917,0.582048097
918,0.387882958
919,0.509765039
920,0.065399592
921,0.351507963
922,0.2098068
923,0.909524182
924,0.615289729
925,0.144253985
926,0.311222741
927,0.653825734
928,0.970416451
929,0.03027343
930,0.698021858
931,0.175508669
932,0.135192348
933,0.674698705
934,0.245073013
935,0.622601252
936,0.03342122
937,0.052489951
938,0.559828256
939,0.289075473
940,0.091861626
941,0.041442653
942,0.108347374
943,0.312962424
944,0.213855048
945,0.705708847
946,0.354957809
947,0.527966112
948,0.895352389
949,0.088680542
950,0.755003982
951,0.580051268
952,0.337551953
953,0.798770247
954,0.300878738
955,0.328592492
956,0.582925714
957,0.047306898
958,0.681441554
959,0.184339456
960,0.630778577
961,0.573239157
962,0.585123827
963,0.339464683
964,0.941857131
965,0.68185693
966,0.976329431
967,0.473379749
968,0.096652024
969,0.89797367
970,0.325201301
971,0.162972873
972,0.779155132
973,0.834069746
974,0.085922262
975,0.411774399
976,0.304891638
977,0.354936747
978,0.032717546
979,0.313441372
980,0.522649947
981,0.270300016
982,0.243326219
983,0.760522869
984,0.066924807
985,0.407696738
986,0.945339132
987,0.831264985
988,0.504939498
989,0.872955651
990,0.122641849
991,0.087140003
992,0.954296798
993,0.71905789
994,0.335085722
995,0.149781129
996,0.933847793
997,0.185536565
998,0.893248115
999,0.423869043
1000,0.733920862
1001,0.967618876
1002,0.227252548
1003,0.013683253
1004,0.105674836
1005,0.218478009
1006,0.80052426
1007,0.325333923
1008,0.695554663
1009,0.450783543
1010,0.990831979
1011,0.431796083
1012,0.082186554
1013,0.138123963
1014,0.011607897
1015,0.017973677
1016,0.203876802
1017,0.215553039
1018,0.192264205
1019,0.659402098
1020,0.157399903
1021,0.262998428
1022,0.842495364
1023,0.823229882
1024,0.631377657
1025,0.189883652
1026,0.614420225
1027,0.623922319
1028,0.595932725
1029,0.867357177
1030,0.105591113
1031,0.536262382
1032,0.91333277
1033,0.501233852
1034,0.628279041
1035,0.190744427
1036,0.987184278
1037,0.237464244
1038,0.115242138
1039,0.877794701
1040,0.624565607
1041,0.975187842
1042,0.957174182
1043,0.799502479
1044,0.194788666
1045,0.075564239
1046,0.025168766
1047,0.794592671
1048,0.203895078
1049,0.683384883
1050,0.610883061
1051,0.703207804
1052,0.711281851
1053,0.843452482
1054,0.766072299
1055,0.000703882
1056,0.598063664
1057,0.373763545
1058,0.625988949
1059,0.770381802
1060,0.73918548
1061,0.560681825
1062,0.310939289
1063,0.982522826
1064,0.350012556
1065,0.761726355
1066,0.524175128
1067,0.716040452
1068,0.967844682
1069,0.95702897
1070,0.655141309
1071,0.042790837
1072,0.588344862
1073,0.693496459
1074,0.167606357
1075,0.95005341
1076,0.746461806
1077,0.518936141
1078,0.205109718
1079,0.196866943
1080,0.718508912
1081,0.787893211
1082,0.635601761
1083,0.596110852
1084,0.663685992
1085,0.124592857
1086,0.144250989
1087,0.805237389
1088,0.526950952
1089,0.904804255
1090,0.798332147
1091,0.372292564
1092,0.409221077
1093,0.432447
1094,0.677123031
1095,0.954304691
1096,0.522854985
1097,0.556505468
1098,0.243367959
1099,0.340974785
1100,0.465672331
1101,0.755908137
1102,0.016997731
1103,0.52393492
1104,0.063413941
1105,0.704419847
1106,0.682250171
1107,0.01776239
1108,0.734589796
1109,0.871412507
1110,0.161212357
1111,0.24030675
1112,0.695671332
1113,0.389481655
1114,0.317667909
1115,0.892361965
1116,0.883456983
1117,0.79396728
1118,0.093882668
1119,0.961558162
1120,0.303233911
1121,0.594218729
1122,0.430485015
1123,0.655629258
1124,0.350722198
1125,0.169402824
1126,0.701459708
1127,0.13020024
1128,0.978642241
1129,0.577796102
1130,0.523275966
1131,0.227458859
1132,0.508300639
1133,0.033182109
1134,0.752511183
1135,0.704982122
1136,0.048439248
1137,0.495016787
1138,0.374699366
1139,0.035044995
1140,0.277947754
1141,0.740520428
1142,0.323974685
1143,0.74474453
1144,0.373139608
1145,0.683306878
1146,0.825075445
1147,0.205221102
1148,0.793214909
1149,0.232080232
1150,0.796190903
1151,0.06154238
1152,0.306906917
1153,0.773735373
1154,0.396903971
1155,0.957868999
1156,0.872548843
1157,0.957617236
1158,0.560680403
1159,0.167566134
1160,0.575870327
1161,0.679359573
1162,0.224035686
1163,0.796995064
1164,0.939091401
1165,0.480281431
1166,0.083947252
1167,0.61666467
1168,0.927140729
1169,0.31621691
1170,0.567115009
1171,0.1949646
1172,0.798959716
1173,0.975312915
1174,0.028739086
1175,0.041964405
1176,0.183791611
1177,0.838490328
1178,0.907133645
1179,0.02003898
1180,0.4806997
1181,0.138229756
1182,0.878106769
1183,0.667621844
1184,0.260209849
1185,0.84653702
1186,0.726905306
1187,0.776285663
1188,0.318960849
1189,0.108200005
1190,0.387837068
1191,0.250259845
1192,0.307023665
1193,0.128307492
1194,0.603741226
1195,0.795888612
1196,0.93367253
1197,0.364924873
1198,0.699276796
1199,0.22636979
1200,0.528810363
1201,0.234496228
1202,0.573871531
1203,0.381731281
1204,0.471346388
1205,0.957807564
1206,0.091363632
1207,0.763260123
1208,0.848294794
1209,0.967119896
1210,0.212635686
1211,0.530858655
1212,0.105924868
1213,0.697888495
1214,0.648208264
1215,0.004792496
1216,0.252200965
1217,0.788940171
1218,0.177945129
1219,0.189327931
1220,0.702245832
1221,0.70086769
1222,0.305784599
1223,0.61345494
1224,0.002753985
1225,0.86081225
1226,0.623582083
1227,0.978954852
1228,0.946869527
1229,0.988432133
1230,0.375864086
1231,0.35952811
1232,0.083571177
1233,0.733082717
1234,0.647258789
1235,0.102394757
1236,0.104276568
1237,0.97342805
1238,0.935669908
1239,0.890718144
1240,0.151704778
1241,0.096671283
1242,0.873294343
1243,0.04964114
1244,0.076135386
1245,0.823124083
1246,0.215923545
1247,0.28274728
1248,0.946720197
1249,0.009749737
1250,0.761673696
1251,0.25508369
1252,0.824184681
1253,0.261463724
1254,0.166672116
1255,0.254422156
1256,0.255697639
1257,0.354959873
1258,0.417632131
1259,0.075525824
1260,0.792089853
1261,0.627380216
1262,0.942961628
1263,0.890723471
1264,0.138229935
1265,0.735903476
1266,0.051351858
1267,0.876121379
1268,0.932400378
1269,0.7829704
1270,0.06911855
1271,0.130041846
1272,0.52832119
1273,0.314191683
1274,0.121243045
1275,0.503338701
1276,0.036822268
1277,0.651014702
1278,0.616991085
1279,0.231529347
1280,0.109007846
1281,0.110377462
1282,0.758096859
1283,0.429034888
1284,0.47107006
1285,0.22649257
1286,0.737786097
1287,0.034016242
1288,0.903898422
1289,0.315864752
1290,0.248210784
1291,0.595898777
1292,0.001420647
1293,0.369656902
1294,0.675252368
1295,0.335970092
1296,0.100592809
1297,0.434266446
1298,0.319670876
1299,0.723855135
1300,0.379226991
1301,0.19046916
1302,0.64385635
1303,0.40448856
1304,0.236559671
1305,0.672820744
1306,0.612103612
1307,0.557318095
1308,0.162928854
1309,0.599009659
1310,0.831051526
1311,0.44285506
1312,0.043199512
1313,0.665283519
1314,0.126350551
1315,0.87252775
1316,0.848067649
1317,0.819244284
1318,0.942327036
1319,0.148081659
1320,0.016514373
1321,0.853724244
1322,0.37738557
1323,0.584518879
1324,0.896369448
1325,0.697421586
1326,0.959192031
1327,0.644353428
1328,0.036625925
1329,0.76732154
1330,0.016117787
1331,0.938277494
1332,0.130186879
1333,0.49543747
1334,0.207593872
1335,0.115253271
1336,0.295516523
1337,0.069678798
1338,0.23662114
1339,0.443255429
1340,0.7661684
1341,0.678831597
1342,0.254415733
1343,0.600909854
1344,0.561954103
1345,0.57383446
1346,0.505136588
1347,0.899232864
1348,0.800627399
1349,0.497041116
1350,0.270891629
1351,0.170978614
1352,0.606699898
1353,0.284990417
1354,0.9455536
1355,0.185088353
1356,0.849407365
1357,0.479590523
1358,0.27250162
1359,0.08907461
1360,0.879988767
1361,0.263678804
1362,0.842087425
1363,0.567362382
1364,0.5115409
1365,0.566886871
1366,0.916608694
1367,0.265408437
1368,0.689568666
1369,0.254957178
1370,0.49941687
1371,0.237384017
1372,0.684519462
1373,0.879647003
1374,0.819967591
1375,0.442319266
1376,0.244168674
1377,0.524968388
1378,0.700267186
1379,0.661934035
1380,0.399849563
1381,0.777827165
1382,0.383093612
1383,0.858091804
1384,0.304208916
1385,0.723759184
1386,0.273201672
1387,0.045641339
1388,0.961333338
1389,0.832751252
1390,0.673829948
1391,0.050551969
1392,0.439102773
1393,0.08861673
1394,0.645058563
1395,0.357426094
1396,0.179968009
1397,0.989938132
1398,0.098846977
1399,0.777235004
1400,0.114376398
1401,0.480068223
1402,0.522529822
1403,0.726233375
1404,0.10969133
1405,0.038337018
1406,0.688521094
1407,0.247645199
1408,0.670159434
1409,0.787570337
1410,0.538764127
1411,0.652654475
1412,0.398787585
1413,0.095231328
1414,0.863378082
1415,0.516256481
1416,0.302423792
1417,0.94747203
1418,0.982142534
1419,0.028452202
1420,0.855284296
1421,0.3492982
1422,0.33690379
1423,0.74846305
1424,0.526553538
1425,0.064113354
1426,0.107126217
1427,0.585124246
1428,0.799936224
1429,0.929773172
1430,0.082724196
1431,0.572988004
1432,0.828051523
1433,0.41174644
1434,0.944941081
1435,0.882452052
1436,0.26375842
1437,0.431672077
1438,0.319309334
1439,0.24107336
1440,0.693417936
1441,0.852746267
1442,0.98782602
1443,0.414732868
1444,0.616464837
1445,0.612577655
1446,0.222445952
1447,0.964099325
1448,0.206400938
1449,0.963962583
1450,0.700221365
1451,0.863792512
1452,0.955153194
1453,0.333193737
1454,0.865454765
1455,0.604389047
1456,0.744315788
1457,0.320997459
1458,0.592174655
1459,0.674855737
1460,0.983352645
1461,0.932103659
1462,0.787196623
1463,0.052297298
1464,0.616658822
1465,0.127631529
1466,0.082160338
1467,0.797159275
1468,0.581827272
1469,0.938114437
1470,0.310616883
1471,0.069480471
1472,0.85169644
1473,0.761990339
1474,0.768515557
1475,0.044238352
1476,0.467066428
1477,0.704973877
1478,0.540122277
1479,0.006637086
1480,0.027314801
1481,0.313108512
1482,0.467742054
1483,0.942384569
1484,0.24521788
1485,0.692087445
1486,0.861307035
1487,0.053989076
1488,0.665845453
1489,0.662939151
1490,0.069751233
1491,0.714322996
1492,0.360314435
1493,0.724317354
1494,0.902772144
1495,0.458234783
1496,0.561551901
1497,0.989546099
1498,0.485432684
1499,0.457219854
1500,0.526158387
1501,0.078076879
1502,0.389047865
1503,0.923413182
1504,0.598297661
1505,0.857708127
1506,0.12831263
1507,0.849216459
1508,0.754318932
1509,0.64614624
1510,0.795607013
1511,0.309313835
1512,0.578602932
1513,0.295856022
1514,0.206103877
1515,0.928650513
1516,0.162257
1517,0.148630443
1518,0.798274001
1519,0.409429953
1520,0.937637069
1521,0.962998211
1522,0.764438037
1523,0.391975111
1524,0.508922584
1525,0.990452325
1526,0.855861241
1527,0.013350535
1528,0.546436269
1529,0.930596267
1530,0.178623452
1531,0.252591659
1532,0.872993531
1533,0.637829719
1534,0.001247166
1535,0.504726217
1536,0.522183489
1537,0.628353048
1538,0.467472455
1539,0.17622723
1540,0.072584539
1541,0.941735204
1542,0.625577823
1543,0.979130549
1544,0.529108809
1545,0.293331594
1546,0.054714049
1547,0.383460344
1548,0.055635344
1549,0.282792986
1550,0.403563979
1551,0.588397821
1552,0.6137614
1553,0.298988226
1554,0.826470763
1555,0.074201881
1556,0.495890076
1557,0.64835295
1558,0.989943102
1559,0.835522743
1560,0.419322712
1561,0.29334192
1562,0.049977214
1563,0.977380335
1564,0.05947829
1565,0.284892627
1566,0.725095967
1567,0.314174304
1568,0.848848126
1569,0.545617882
1570,0.059668186
1571,0.81055182
1572,0.379948333
1573,0.685385448
1574,0.731394906
1575,0.06046403
1576,0.036658882
1577,0.18603093
1578,0.885831722
1579,0.535278093
1580,0.677702675
1581,0.194206089
1582,0.63113399
1583,0.44711912
1584,0.539778135
1585,0.838944422
1586,0.923412139
1587,0.495701483
1588,0.132320142
1589,0.620280482
1590,0.133428878
1591,0.158968725
1592,0.931562442
1593,0.341980805
1594,0.863578412
1595,0.682608599
1596,0.261255833
1597,0.46051416
1598,0.568505361
1599,0.449237896
1600,0.742402733
1601,0.21502879
1602,0.607345818
1603,0.808969454
1604,0.503277194
1605,0.001525899
1606,0.730470158
1607,0.703506097
1608,0.804897699
1609,0.793025352
1610,0.851895519
1611,0.13877607
1612,0.597044145
1613,0.189748578
1614,0.974067629
1615,0.938909944
1616,0.702077468
1617,0.905070442
1618,0.974037558
1619,0.017993901
1620,0.583301711
1621,0.772369665
1622,0.294413433
1623,0.013946399
1624,0.075346171
1625,0.838861436
1626,0.417701239
1627,0.101109544
1628,0.11846723
1629,0.666096959
1630,0.505740475
1631,0.394383778
1632,0.019267178
1633,0.062485836
1634,0.938320891
1635,0.753326272
1636,0.74320507
1637,0.102384904
1638,0.071142925
1639,0.359075272
1640,0.301181796
1641,0.535554782
1642,0.269858061
1643,0.42058151
1644,0.320865013
1645,0.07100103
1646,0.776181408
1647,0.757657201
1648,0.640817563
1649,0.297352051
1650,0.686146693
1651,0.628903813
1652,0.130130237
1653,0.954486781
1654,0.964193282
1655,0.277297458
1656,0.03122839
1657,0.980078023
1658,0.660877062
1659,0.357333182
1660,0.051656183
1661,0.942662935
1662,0.071548689
1663,0.254501958
1664,0.585560975
1665,0.998111386
